frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
0,0.0,0,NOSE,0.5242927074432373,0.396286278963089,-0.2808603346347809,0.9999490976333618,0.9994605183601379
0,0.0,1,LEFT_EYE_INNER,0.5302373170852661,0.39063939452171326,-0.2618447244167328,0.999797523021698,0.9986441731452942
0,0.0,2,LEFT_EYE,0.5332597494125366,0.39099571108818054,-0.26188650727272034,0.9998056292533875,0.9987061023712158
0,0.0,3,LEFT_EYE_OUTER,0.5364996790885925,0.3914351463317871,-0.2618805468082428,0.9998012185096741,0.9987395405769348
0,0.0,4,RIGHT_EYE_INNER,0.5182788372039795,0.3900502324104309,-0.2633170187473297,0.999731719493866,0.9983953833580017
0,0.0,5,RIGHT_EYE,0.5133870244026184,0.3901274502277374,-0.263299822807312,0.9997130036354065,0.9981344938278198
0,0.0,6,RIGHT_EYE_OUTER,0.5089690089225769,0.39025795459747314,-0.26332348585128784,0.9996775388717651,0.9978950023651123
0,0.0,7,LEFT_EAR,0.5399377942085266,0.39471036195755005,-0.1446627825498581,0.9996786117553711,0.9989180564880371
0,0.0,8,RIGHT_EAR,0.5025498270988464,0.3940313458442688,-0.15177226066589355,0.9992840886116028,0.9975047707557678
0,0.0,9,MOUTH_LEFT,0.5300714373588562,0.4039427638053894,-0.23575598001480103,0.999941349029541,0.9997013211250305
0,0.0,10,MOUTH_RIGHT,0.5156388878822327,0.4039067327976227,-0.23795627057552338,0.9999171495437622,0.9995630383491516
0,0.0,11,LEFT_SHOULDER,0.5730994343757629,0.43532422184944153,-0.09249590337276459,0.9999856948852539,0.9999476671218872
0,0.0,12,RIGHT_SHOULDER,0.46526482701301575,0.4350696802139282,-0.05400555953383446,0.9998143315315247,0.9995757937431335
0,0.0,13,LEFT_ELBOW,0.5920690298080444,0.47804343700408936,-0.05204160138964653,0.9928615689277649,0.9998531341552734
0,0.0,14,RIGHT_ELBOW,0.44385984539985657,0.47671759128570557,0.0031107093673199415,0.9563875198364258,0.9991604089736938
0,0.0,15,LEFT_WRIST,0.5869527459144592,0.5196744203567505,-0.1790401041507721,0.9936000108718872,0.9999386072158813
0,0.0,16,RIGHT_WRIST,0.44883087277412415,0.5171802043914795,-0.09696634113788605,0.961287796497345,0.9992073178291321
0,0.0,17,LEFT_PINKY,0.5880128145217896,0.5329793691635132,-0.22070887684822083,0.987381637096405,0.9998084902763367
0,0.0,18,RIGHT_PINKY,0.44665592908859253,0.5310240983963013,-0.13167497515678406,0.9399026036262512,0.9987838864326477
0,0.0,19,LEFT_INDEX,0.5810280442237854,0.5316497683525085,-0.2562953233718872,0.9877786040306091,0.9998488426208496
0,0.0,20,RIGHT_INDEX,0.4538986086845398,0.5298991203308105,-0.17111001908779144,0.9432284832000732,0.9988889098167419
0,0.0,21,LEFT_THUMB,0.578345775604248,0.5273488759994507,-0.19471082091331482,0.9839051365852356,0.9999105930328369
0,0.0,22,RIGHT_THUMB,0.4571026563644409,0.5253860354423523,-0.11509551852941513,0.9366233944892883,0.999180018901825
0,0.0,23,LEFT_HIP,0.5497189164161682,0.5290376543998718,-0.02115228772163391,0.999835729598999,0.9997683167457581
0,0.0,24,RIGHT_HIP,0.4886670708656311,0.5295034646987915,0.02112315036356449,0.9997555613517761,0.9997255206108093
0,0.0,25,LEFT_KNEE,0.5515305399894714,0.5937085747718811,0.02597982808947563,0.9919785261154175,0.9998824596405029
0,0.0,26,RIGHT_KNEE,0.48195403814315796,0.5908644199371338,0.08112351596355438,0.9831207990646362,0.9996941089630127
0,0.0,27,LEFT_ANKLE,0.5542044043540955,0.6455429792404175,0.2773473560810089,0.9808322191238403,0.9987921118736267
0,0.0,28,RIGHT_ANKLE,0.4850395917892456,0.6461055278778076,0.31668177247047424,0.9808934926986694,0.999229907989502
0,0.0,29,LEFT_HEEL,0.5510380864143372,0.6517791152000427,0.29465529322624207,0.7891867160797119,0.9979372024536133
0,0.0,30,RIGHT_HEEL,0.49253037571907043,0.6525225043296814,0.33373555541038513,0.8800204396247864,0.9986284971237183
0,0.0,31,LEFT_FOOT_INDEX,0.5483198165893555,0.6641470789909363,0.1686965525150299,0.9704091548919678,0.9916400909423828
0,0.0,32,RIGHT_FOOT_INDEX,0.4646810293197632,0.665091872215271,0.21794568002223969,0.9748870730400085,0.9933947920799255
1,0.016,0,NOSE,0.5242936015129089,0.39722269773483276,-0.23750799894332886,0.9999507665634155,0.9996592998504639
1,0.016,1,LEFT_EYE_INNER,0.5301182866096497,0.3915155231952667,-0.21935808658599854,0.9998036026954651,0.9991106390953064
1,0.016,2,LEFT_EYE,0.5332318544387817,0.3917459547519684,-0.21939097344875336,0.9998118281364441,0.9991525411605835
1,0.016,3,LEFT_EYE_OUTER,0.536499559879303,0.39203983545303345,-0.2193794995546341,0.9998076558113098,0.9991679191589355
1,0.016,4,RIGHT_EYE_INNER,0.5182799696922302,0.39103275537490845,-0.22079814970493317,0.9997410774230957,0.9989721775054932
1,0.016,5,RIGHT_EYE,0.5134009718894958,0.3910587430000305,-0.2207835614681244,0.9997239708900452,0.9988335967063904
1,0.016,6,RIGHT_EYE_OUTER,0.5089677572250366,0.39118507504463196,-0.22079682350158691,0.999690592288971,0.9986989498138428
1,0.016,7,LEFT_EAR,0.53993159532547,0.3952086269855499,-0.10913277417421341,0.9996873736381531,0.9992954730987549
