frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
0,0.0,0,NOSE,0.4918872160570959,0.4147020904790788,-0.2848189792462756,0.9999797344207764,0.9998195767402648
0,0.0,1,LEFT_EYE_INNER,0.49803010409786574,0.40908946664560397,-0.27027853897639653,0.9999288320541382,0.9996145963668824
0,0.0,2,LEFT_EYE,0.5022685825824736,0.408931654833612,-0.27033641366731515,0.9999359846115112,0.9996838569641112
0,0.0,3,LEFT_EYE_OUTER,0.505941962911969,0.40877792735894525,-0.2703973338717503,0.9999439716339112,0.9997323155403136
0,0.0,4,RIGHT_EYE_INNER,0.48547956418423427,0.4091200679540633,-0.270263952158746,0.9998629093170166,0.9992877840995787
0,0.0,5,RIGHT_EYE,0.4816860989445731,0.4091374916689738,-0.2702678172361281,0.999832034111023,0.9990058541297911
0,0.0,6,RIGHT_EYE_OUTER,0.47926564585594866,0.4092105662538891,-0.2703079332907993,0.9998018145561218,0.9987026453018188
0,0.0,7,LEFT_EAR,0.5118228040990375,0.4108603575399941,-0.15495026395434394,0.999914050102234,0.9998390674591064
0,0.0,8,RIGHT_EAR,0.47624181707700086,0.4113227363143645,-0.15543065291075456,0.999647855758667,0.9984126091003418
0,0.0,9,MOUTH_LEFT,0.49990961239451454,0.4206465163401194,-0.2386329372723895,0.9999876022338868,0.999943733215332
0,0.0,10,MOUTH_RIGHT,0.48544222045512425,0.421163192817143,-0.23898903670765084,0.999970316886902,0.9998160004615784
0,0.0,11,LEFT_SHOULDER,0.5440359825179687,0.4423696249723433,-0.06975596841602086,0.9999988079071044,0.9999966621398926
0,0.0,12,RIGHT_SHOULDER,0.4499286313851672,0.4391397230681919,-0.07052641468388672,0.9999374151229858,0.999605357646942
0,0.0,13,LEFT_ELBOW,0.555677402587164,0.48323589421453894,-0.018427677009077104,0.9964815378189088,0.999967098236084
0,0.0,14,RIGHT_ELBOW,0.4255769309543426,0.47766827898366065,-0.02882973672378609,0.957714319229126,0.9988303780555724
0,0.0,15,LEFT_WRIST,0.5582865192776634,0.5199215823695773,-0.13678068561213338,0.9963823556900024,0.9999569654464722
0,0.0,16,RIGHT_WRIST,0.4278664546353474,0.5143290460109712,-0.12954613459961742,0.9148760437965392,0.9976813793182372
0,0.0,17,LEFT_PINKY,0.560022785550072,0.5336041691757383,-0.17477870555151057,0.9909490942955016,0.999816119670868
0,0.0,18,RIGHT_PINKY,0.4251001321134109,0.5294357339541115,-0.16250691066185607,0.8645437955856323,0.9964242577552797
0,0.0,19,LEFT_INDEX,0.5534258555798303,0.5331801176071167,-0.21078758757738822,0.9919447302818298,0.99983549118042
0,0.0,20,RIGHT_INDEX,0.4325422020185561,0.5291861579531715,-0.20174430168810337,0.8741279244422913,0.9963077306747437
0,0.0,21,LEFT_THUMB,0.5503244272300175,0.5304701881749287,-0.15285948202723523,0.9887000918388368,0.9999067783355712
0,0.0,22,RIGHT_THUMB,0.43549731302828987,0.5254490787074676,-0.14699426612683678,0.8610422015190125,0.9970874190330504
0,0.0,23,LEFT_HIP,0.5134655052707309,0.5195653736591338,-0.0022136080854882304,0.9998575448989868,0.999853253364563
0,0.0,24,RIGHT_HIP,0.4611373295386632,0.518520333937236,0.0022299553134611312,0.999556601047516,0.9988096952438354
0,0.0,25,LEFT_KNEE,0.5074225011326016,0.5823478414898828,-0.040604382021618715,0.8867142200469971,0.999777615070343
0,0.0,26,RIGHT_KNEE,0.4658649436065127,0.5817500523158481,-0.013536775839470624,0.8018926382064819,0.9966817498207092
0,0.0,27,LEFT_ANKLE,0.5092475371701377,0.6374489963054654,0.14853846742993304,0.85716712474823,0.9962338805198668
0,0.0,28,RIGHT_ANKLE,0.47052531015305293,0.6354096375760575,0.17570152311098003,0.7551550269126892,0.9927752017974854
0,0.0,29,LEFT_HEEL,0.5077145539578938,0.6414692245778579,0.16008945802847532,0.5180649161338806,0.9934934973716736
0,0.0,30,RIGHT_HEEL,0.47340433157625644,0.6388879801545821,0.18800810298749374,0.4289592206478119,0.990880846977234
0,0.0,31,LEFT_FOOT_INDEX,0.5041543784595668,0.6518260141213735,0.02209122585398808,0.8355420231819153,0.9833092093467712
0,0.0,32,RIGHT_FOOT_INDEX,0.46462452837399065,0.650531987349192,0.052536088308053314,0.783679723739624,0.9807698726654052
1,0.016,0,NOSE,0.49210299551486936,0.4147148707083294,-0.33837588344301495,0.9999801516532898,0.9998701810836792
1,0.016,1,LEFT_EYE_INNER,0.4982250375407081,0.40908394966806677,-0.32364766512598286,0.9999304413795472,0.9997039437294006
1,0.016,2,LEFT_EYE,0.5024024588721139,0.4089198538235256,-0.3236824401787346,0.9999372959136964,0.99973863363266
1,0.016,3,LEFT_EYE_OUTER,0.5060368648597172,0.4087658503225872,-0.3237341727529251,0.999944806098938,0.999760091304779
1,0.016,4,RIGHT_EYE_INNER,0.48582827832017633,0.4091244595391409,-0.3243707695177621,0.9998674392700196,0.9995330572128296
1,0.016,5,RIGHT_EYE,0.4819921574422292,0.4091266968420574,-0.3243911287614276,0.999838411808014,0.9993687272071838
1,0.016,6,RIGHT_EYE_OUTER,0.4794017268078664,0.40917799089636114,-0.3244269894702092,0.999809205532074,0.9991775155067444
1,0.016,7,LEFT_EAR,0.5117774052279336,0.41086182849747777,-0.20285601062434044,0.999913215637207,0.9998319149017334
1,0.016,8,RIGHT_EAR,0.47631201148033137,0.4113282582589556,-0.20742490674768158,0.9996594786643982,0.9989721775054932
1,0.016,9,MOUTH_LEFT,0.500011533498764,0.4206362196377345,-0.28989880319152544,0.999987006187439,0.9999390840530396
1,0.016,10,MOUTH_RIGHT,0.4854670401130404,0.4210962376424244,-0.29142017130340836,0.9999700784683228,0.9998455047607422
1,0.016,11,LEFT_SHOULDER,0.5439545810222622,0.4423832829509462,-0.1057435513607092,0.9999984502792358,0.9999897480010986
1,0.016,12,RIGHT_SHOULDER,0.45000839020524686,0.4391263276338576,-0.11334694469613671,0.9999362826347352,0.9995880722999572
1,0.016,13,LEFT_ELBOW,0.5555646972996848,0.48357726420674996,-0.04494143304015895,0.9963650107383728,0.99995219707489
1,0.016,14,RIGHT_ELBOW,0.42579334548541464,0.47770220892769927,-0.06671489415956378,0.960001826286316,0.998909831047058
1,0.016,15,LEFT_WRIST,0.5582836312907082,0.519983036177499,-0.1612162526164735,0.9963425397872924,0.9999505281448364
1,0.016,16,RIGHT_WRIST,0.42803556578499913,0.5145130966390883,-0.16653608051793908,0.9191696047782898,0.9983450174331664
1,0.016,17,LEFT_PINKY,0.5601821201188223,0.5336383581161499,-0.19816136147294713,0.9907678365707396,0.9998137354850768
1,0.016,18,RIGHT_PINKY,0.42524302431515254,0.5294294399874548,-0.19920533043997607,0.8703438639640808,0.9975590705871582
1,0.016,19,LEFT_INDEX,0.5533983068806784,0.5332600942679815,-0.2359397230403763,0.9917839765548706,0.9998325109481812
1,0.016,20,RIGHT_INDEX,0.43289186911923544,0.529189475945064,-0.23814939601080748,0.8794419765472412,0.9976109266281128
1,0.016,21,LEFT_THUMB,0.5502891199929374,0.5304818025657108,-0.17772432310240588,0.9885044693946838,0.9999003410339355
1,0.016,22,RIGHT_THUMB,0.4357423654624393,0.5254710444382257,-0.18335359437125043,0.8662093281745911,0.998067319393158
