frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
0,0.0,0,NOSE,0.5064977960927144,0.41073127374762564,-0.29460918193771723,0.9999667406082152,0.9994695782661438
0,0.0,1,LEFT_EYE_INNER,0.5108534466652643,0.40530971615087397,-0.2782633567140216,0.9998840093612672,0.9986191987991332
0,0.0,2,LEFT_EYE,0.5141968500046502,0.40533952698821096,-0.2783023026727494,0.9998832941055298,0.9987327456474304
0,0.0,3,LEFT_EYE_OUTER,0.516533701192765,0.40537998789832685,-0.27830166972818826,0.9998810291290284,0.998793125152588
0,0.0,4,RIGHT_EYE_INNER,0.49980981789884105,0.4057317269699913,-0.27818326368218366,0.9998478889465332,0.9981799125671388
0,0.0,5,RIGHT_EYE,0.4958252481051851,0.40608051064468553,-0.27817882313614795,0.9998220801353456,0.9978407621383668
0,0.0,6,RIGHT_EYE_OUTER,0.49207416247753843,0.4065065511635371,-0.27820636544908783,0.999790608882904,0.99748033285141
0,0.0,7,LEFT_EAR,0.5211947021030243,0.408383893824759,-0.17153236376387723,0.9997857213020324,0.999032735824585
0,0.0,8,RIGHT_EAR,0.48680750883760887,0.4105152062007357,-0.17350908155952174,0.99959796667099,0.9969784021377563
0,0.0,9,MOUTH_LEFT,0.5141695425623937,0.4173773569720132,-0.25417925310986383,0.9999688863754272,0.9997437596321106
0,0.0,10,MOUTH_RIGHT,0.5003319368475959,0.4179861978405998,-0.2546601479961757,0.9999547004699708,0.999536633491516
0,0.0,11,LEFT_SHOULDER,0.5557739564350674,0.44384626902285074,-0.1096160241535731,0.999982476234436,0.9999465942382812
0,0.0,12,RIGHT_SHOULDER,0.45882439826216,0.44518888564336856,-0.09728134441233813,0.9998773336410522,0.999485969543457
0,0.0,13,LEFT_ELBOW,0.583728036710194,0.4821126986117589,-0.0700592385338885,0.9949480295181274,0.999839186668396
0,0.0,14,RIGHT_ELBOW,0.4439500272274017,0.48603318063985734,-0.05206282099797609,0.9712693691253662,0.9988018274307252
0,0.0,15,LEFT_WRIST,0.57735593971752,0.5190651416778564,-0.17877687478349327,0.9946492314338684,0.9999169111251832
0,0.0,16,RIGHT_WRIST,0.44369848853065846,0.5205527373722619,-0.13924156377712876,0.9532923698425292,0.9985847473144532
0,0.0,17,LEFT_PINKY,0.5785196011974695,0.5316784679889678,-0.21423718723512822,0.987545907497406,0.9997640252113342
0,0.0,18,RIGHT_PINKY,0.44261294319516126,0.5322084540412539,-0.169639423134781,0.923294484615326,0.9980858564376832
0,0.0,19,LEFT_INDEX,0.5711273394879837,0.5301080005509514,-0.2452734662663368,0.9881671071052552,0.9998098015785216
0,0.0,20,RIGHT_INDEX,0.4499472365492865,0.531377681664058,-0.20449173344033092,0.92653089761734,0.9981853365898132
0,0.0,21,LEFT_THUMB,0.5685065033889956,0.5261743707316262,-0.1921582062329564,0.984208881855011,0.9998799562454224
0,0.0,22,RIGHT_THUMB,0.45291784689539943,0.5273905424844648,-0.1554137411571684,0.917000949382782,0.9986777901649476
0,0.0,23,LEFT_HIP,0.5413436662583123,0.5256858695121036,0.0006723037721322822,0.9998611211776732,0.9997435212135316
0,0.0,24,RIGHT_HIP,0.4876175565379006,0.5281017933573042,-0.000698263072297822,0.9997854828834534,0.999617338180542
0,0.0,25,LEFT_KNEE,0.5402323660396393,0.583319597301029,0.039260124876385576,0.9826626777648926,0.9998388290405272
0,0.0,26,RIGHT_KNEE,0.49342967498870116,0.5842603147029879,0.05622237051526698,0.9811574816703796,0.9996452331542968
0,0.0,27,LEFT_ANKLE,0.5412328967026302,0.6291447395370119,0.24544428856599884,0.9748391509056092,0.9993139505386353
0,0.0,28,RIGHT_ANKLE,0.4978375676132382,0.6295529164019085,0.27681095046656456,0.9719401001930236,0.999052345752716
0,0.0,29,LEFT_HEEL,0.5353746286460329,0.6348606447378791,0.25959931562344235,0.8915095329284668,0.9988744854927064
0,0.0,30,RIGHT_HEEL,0.5019432462397075,0.635043426638558,0.292584689600127,0.8084845542907715,0.9984234571456908
0,0.0,31,LEFT_FOOT_INDEX,0.5595252996399289,0.6455299385956353,0.1488103082492237,0.967646300792694,0.9949572682380676
0,0.0,32,RIGHT_FOOT_INDEX,0.4932102710008617,0.6462460060914358,0.17882855839672535,0.959639608860016,0.9937286376953124
