frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
0,0.0,0,NOSE,0.5270926129250298,0.4797054550477436,-0.22952585383540097,0.9999892711639404,0.9998749494552612
0,0.0,1,LEFT_EYE_INNER,0.5322067723387761,0.4740022278967358,-0.2196324783421699,0.9999529123306274,0.9996603727340698
0,0.0,2,LEFT_EYE,0.5350895424683886,0.47402468394665476,-0.21968039444514678,0.9999486207962036,0.9996684789657592
0,0.0,3,LEFT_EYE_OUTER,0.537127069064549,0.4739196790116174,-0.21971538485515676,0.999948024749756,0.9996615648269652
0,0.0,4,RIGHT_EYE_INNER,0.5218801540987832,0.47341175306411004,-0.21954981273128868,0.9999464750289916,0.999630093574524
0,0.0,5,RIGHT_EYE,0.5183796286582943,0.47292731347538164,-0.21953627112365914,0.9999361038208008,0.9995779395103456
0,0.0,6,RIGHT_EYE_OUTER,0.5150040927387416,0.47256118059158325,-0.21955932996102745,0.999935746192932,0.9995254278182985
0,0.0,7,LEFT_EAR,0.5405087854181017,0.47350274665015085,-0.1234174697172074,0.9999372959136964,0.9997095465660096
0,0.0,8,RIGHT_EAR,0.5104556807449884,0.47225383065995685,-0.1236781861100878,0.9999113082885742,0.9995595812797546
0,0.0,9,MOUTH_LEFT,0.532496499163764,0.48408468990098835,-0.18912235399087268,0.9999889135360718,0.9999021291732788
0,0.0,10,MOUTH_RIGHT,0.519932850485756,0.48394287696906474,-0.1894199748833975,0.99998676776886,0.999886989593506
0,0.0,11,LEFT_SHOULDER,0.5680223589851742,0.49925129186539424,-0.050013765670536586,0.9999942779541016,0.9999769926071168
0,0.0,12,RIGHT_SHOULDER,0.4810862065780726,0.49933040567806763,-0.0374427398589129,0.9999762773513794,0.9999213218688964
0,0.0,13,LEFT_ELBOW,0.579159222898029,0.5384999683925081,0.0016151291894770498,0.9913949370384216,0.999863862991333
0,0.0,14,RIGHT_ELBOW,0.4689387139819914,0.5374229067847841,0.008229624746101137,0.9626953601837158,0.9996322393417358
0,0.0,15,LEFT_WRIST,0.585346189283189,0.5758154080027621,-0.0826282750460363,0.9882797002792358,0.9997615218162536
0,0.0,16,RIGHT_WRIST,0.46058637116636536,0.5755171250729334,-0.07914889506286098,0.9553817510604858,0.9993762373924256
0,0.0,17,LEFT_PINKY,0.5887098936807538,0.585955337399528,-0.10868465953639568,0.9781166315078736,0.9993129968643188
0,0.0,18,RIGHT_PINKY,0.4592783046620233,0.5865062631311868,-0.10385836235114501,0.9290620684623718,0.9989131689071656
0,0.0,19,LEFT_INDEX,0.5818892149698166,0.5855543400560104,-0.14096561978970254,0.9798088669776917,0.9993798732757568
0,0.0,20,RIGHT_INDEX,0.4658551095497039,0.586255248103823,-0.13977726815002295,0.9350967407226562,0.9989432692527772
0,0.0,21,LEFT_THUMB,0.5790977421261014,0.5822471763406479,-0.09645320244488258,0.9739686846733092,0.9996154308319092
0,0.0,22,RIGHT_THUMB,0.46831479526701425,0.5829501748085021,-0.09479029724995296,0.9245207905769348,0.999256670475006
0,0.0,23,LEFT_HIP,0.544987956682841,0.5769702139354888,-0.009893219973448424,0.9998379945755004,0.999785840511322
0,0.0,24,RIGHT_HIP,0.49540189121450695,0.5759850116003125,0.009937617384518123,0.9997593760490416,0.9997428059577942
0,0.0,25,LEFT_KNEE,0.5402497691767556,0.6335407083942772,-0.025639063833902267,0.9923576712608336,0.9998725652694702
0,0.0,26,RIGHT_KNEE,0.4915006863219397,0.6341937624272845,-0.007262325812397245,0.98964661359787,0.9997485280036926
0,0.0,27,LEFT_ANKLE,0.532175166266305,0.685312796206701,0.10436630373199778,0.9899075031280518,0.9993009567260742
0,0.0,28,RIGHT_ANKLE,0.4957294535069238,0.6877434438183193,0.1212263779626006,0.9904494881629944,0.999232292175293
0,0.0,29,LEFT_HEEL,0.5262952759152368,0.6921915326799664,0.10958956093305629,0.852238118648529,0.9985960125923156
0,0.0,30,RIGHT_HEEL,0.5020109741460709,0.6949254387900942,0.1266303028733957,0.8979021906852722,0.9984498023986816
0,0.0,31,LEFT_FOOT_INDEX,0.5390365691412062,0.7038588736738477,-0.005020925274861584,0.9841118454933168,0.992728352546692
0,0.0,32,RIGHT_FOOT_INDEX,0.47636735155468884,0.7031045598643167,0.012313092637452321,0.9863145351409912,0.9919623732566832
1,0.016,0,NOSE,0.5267544473920549,0.47965699647154125,-0.2095709006701196,0.9999887347221376,0.9998972415924072
1,0.016,1,LEFT_EYE_INNER,0.5317757172243934,0.4739811143704823,-0.19922834847654622,0.9999507665634156,0.9997212290763856
1,0.016,2,LEFT_EYE,0.5347570606640406,0.47397952420370915,-0.19926956828151426,0.9999468326568604,0.9997311234474182
1,0.016,3,LEFT_EYE_OUTER,0.5369571617671421,0.4738518233810152,-0.19928938682590208,0.9999457597732544,0.9997255206108092
1,0.016,4,RIGHT_EYE_INNER,0.521631040743419,0.4734067384685787,-0.19944109874112262,0.9999443292617798,0.9996769428253174
1,0.016,5,RIGHT_EYE,0.5182129698140279,0.4729257417576654,-0.19942389641489305,0.9999339580535888,0.9996218681335448
1,0.016,6,RIGHT_EYE_OUTER,0.514912528651101,0.4725605015243804,-0.1994334991489138,0.9999324679374696,0.9995641112327576
1,0.016,7,LEFT_EAR,0.5404895118304661,0.4734928267342704,-0.10214077255555562,0.9999315142631532,0.9997416138648988
1,0.016,8,RIGHT_EAR,0.5103518664836882,0.4722705632448193,-0.10411867286477774,0.9999048709869384,0.9995344877243042
1,0.016,9,MOUTH_LEFT,0.5323646068573,0.4840233347245623,-0.16899020969867706,0.9999874234199524,0.9999186992645264
1,0.016,10,MOUTH_RIGHT,0.5197003356048037,0.48383881364549897,-0.16974367733512613,0.9999851584434508,0.9998891353607178
1,0.016,11,LEFT_SHOULDER,0.5683737056595939,0.4992589056491852,-0.03265486657619479,0.9999940991401672,0.9999812841415404
1,0.016,12,RIGHT_SHOULDER,0.4811444772141317,0.4988855826003209,-0.021928099466354694,0.9999758005142212,0.9999042749404908
1,0.016,13,LEFT_ELBOW,0.5792047040803091,0.5385283402034213,0.015189557868455073,0.9914698600769044,0.9999057054519652
1,0.016,14,RIGHT_ELBOW,0.46895677489893756,0.5373567470482418,0.018206317709492718,0.9627631306648254,0.9996547698974608
1,0.016,15,LEFT_WRIST,0.5854035701070511,0.5757461956569123,-0.07026545064789903,0.9887830018997192,0.9999270439147948
1,0.016,16,RIGHT_WRIST,0.46098405122756947,0.5754667946270535,-0.06764651941401617,0.955807089805603,0.999641180038452
1,0.016,17,LEFT_PINKY,0.5887347417218343,0.5860725428376877,-0.09694990462490484,0.9788811206817628,0.9997826218605042
