frame,timestamp,landmark_id,landmark_name,x,y,z,visibility,presence
0,0.0,0,NOSE,0.4917917251586914,0.41472721099853516,-0.27037784457206726,0.9999797344207764,0.9998195767402649
0,0.0,1,LEFT_EYE_INNER,0.4979120194911957,0.4091157019138336,-0.2561405599117279,0.9999288320541382,0.9996145963668823
0,0.0,2,LEFT_EYE,0.5021597146987915,0.40895509719848633,-0.25620970129966736,0.9999359846115112,0.9996838569641113
0,0.0,3,LEFT_EYE_OUTER,0.505846381187439,0.4087966978549957,-0.25627678632736206,0.9999439716339111,0.9997323155403137
0,0.0,4,RIGHT_EYE_INNER,0.48536285758018494,0.40916454792022705,-0.2551921606063843,0.9998629093170166,0.9992877840995789
0,0.0,5,RIGHT_EYE,0.4815881848335266,0.4091908037662506,-0.2551872730255127,0.999832034111023,0.9990058541297913
0,0.0,6,RIGHT_EYE_OUTER,0.47920024394989014,0.4092709422111511,-0.2552248537540436,0.9998018145561218,0.9987026453018188
0,0.0,7,LEFT_EAR,0.5117874145507812,0.41086965799331665,-0.14262564480304718,0.9999140501022339,0.9998390674591064
0,0.0,8,RIGHT_EAR,0.4762396812438965,0.4113604724407196,-0.13855263590812683,0.999647855758667,0.9984126091003418
0,0.0,9,MOUTH_LEFT,0.4998856782913208,0.42066019773483276,-0.2247813493013382,0.9999876022338867,0.999943733215332
0,0.0,10,MOUTH_RIGHT,0.4854313135147095,0.42119666934013367,-0.2238512486219406,0.9999703168869019,0.9998160004615784
0,0.0,11,LEFT_SHOULDER,0.5440412163734436,0.44237396121025085,-0.06278937309980392,0.9999988079071045,0.9999966621398926
0,0.0,12,RIGHT_SHOULDER,0.4499551057815552,0.4391360878944397,-0.053128715604543686,0.9999374151229858,0.9996053576469421
0,0.0,13,LEFT_ELBOW,0.5556753277778625,0.48315268754959106,-0.016264185309410095,0.9964815378189087,0.999967098236084
0,0.0,14,RIGHT_ELBOW,0.42558714747428894,0.47765272855758667,-0.011249484494328499,0.957714319229126,0.9988303780555725
0,0.0,15,LEFT_WRIST,0.5582602024078369,0.5199143886566162,-0.13680002093315125,0.9963823556900024,0.9999569654464722
0,0.0,16,RIGHT_WRIST,0.42792049050331116,0.5143007636070251,-0.11397477239370346,0.9148760437965393,0.9976813793182373
